Created At,Text,Location,Address,Longitude,Latitude,Polarity,Icon
Wed Mar 04 00:23:43 +0000 2020, RT @ Username_lul : Hello fake news peddlers @ RanaAyyub @ khanumarfa @ _sabanaqvi,"West Bengal, India","West Bengal, India",87.6855882,22.9964948,-0.5,Red
Wed Mar 04 00:24:25 +0000 2020, RT @ VersatileInPink : That 's happens Human Rights violated . India 's 🙄,Oak Harbor WA,"Oak Harbor, Island County, Washington, United States of America",-122.64322450000002,48.2931559,0.0,Blue
Wed Mar 04 00:24:46 +0000 2020," India 's CAA , 2019 fast tracks Citizenship process oppressed Pakistani Christians . But But But @ AOC US Law makers oppose CAA Pakistani Christians attacked church construction , 1 left partially paralyzed - The Christian Post https : //t.co/v1vOo8Gwz8",Wildrose Country,"Wildrose, Country Club Estates, Rawls Springs, Forrest County, Mississippi, 39401:39402, United States of America",-89.3781691,31.3666416,0.025,Green
Wed Mar 04 00:24:47 +0000 2020, 👆Listen IDIOT Congress Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' # saisubr # CAA_NRC_Protests # CAA_NRC_NPR 1/n https : //t.co/3npRXSi8wE,"Bangalore, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,-0.8,Red
Wed Mar 04 00:25:16 +0000 2020, UN ’ behaviour laughable . They never filed petitions countries persecution occurs . But i… https : //t.co/j7uBOxML5k,"Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.080172099999999,-0.5,Red
Wed Mar 04 00:25:48 +0000 2020, RT @ AnantKadam_IN : @ DCPEastDelhi Any action shall taken❓👇 https : //t.co/5oY5Co2mn9,India,India,78.6677428,22.3511148,0.1,Green
Wed Mar 04 00:26:04 +0000 2020, RT @ RudraVS : Read blog Surakshamani . I suggested India withdraw UNHRC,"Patna, India","Patna, Patna Rural, Patna, Bihar, 800001, India",85.1235252,25.609323899999996,0.0,Blue
Wed Mar 04 00:26:36 +0000 2020, RT @ Shudraism : How CAA internal matter designated objective throw millions people OUT India ?,B'Bay,"BBay Running, 1431, North State Street, Eureka, Bellingham, Whatcom County, Washington, 98225, United States of America",-122.47464808091068,48.7503891,0.0,Blue
Wed Mar 04 00:26:39 +0000 2020," That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA . https : //t.co/mwvJFUxbmR",India,India,78.6677428,22.3511148,-0.5,Red
Wed Mar 04 00:26:52 +0000 2020," As desired several friends , discussion CAA NPR NRC held Kolkata 8march 2:15pm .",Kolkata,"Kolkata, West Bengal, India",88.3567751581234,22.54541245,0.0,Blue
Wed Mar 04 00:26:54 +0000 2020," Tomorrow , @ letsencrypt revoking 3 million SSL certificates due CAA bug . Check host SSL certificates : https : //t.co/oE9XBhbVzL # ssl # tls # letsencrypt # security https : //t.co/TbqnVKxpHD","1.3521° N, 103.8198° E","MacRitchie Nature Trail, Ang Mo Kio Neighbourhood Marker Sign, Sin Ming, Singapore, Central, 574623, Singapore",103.82887679999999,1.3513309,-0.125,Red
Wed Mar 04 00:27:30 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything y… https : //t.co/IXJJ0Glw9m,Anywhere!,"Go Anywhere Slab, Lilongwe, Central Region, Malawi",33.862417799999996,-14.1601396,-0.125,Red
Wed Mar 04 00:27:31 +0000 2020, We ’ getting customer K8s clusters . Suggest check impacts clus… https : //t.co/6HrqqbzYZc,"Berlin, Germany","Berlin, 10117, Deutschland",13.388859900000002,52.517036499999996,0.0,Blue
Wed Mar 04 00:27:38 +0000 2020, Boys 6 Blue battled hard CAA Elite 8 playoff game fell short 56-45 . This team went undefeated the… https : //t.co/W7MW0L17KP,"St. Paul, Minnesota","St. Paul, Ramsey County, Minnesota, United States of America",-93.10150259999999,44.9504037,-0.17291666666666666,Red
Wed Mar 04 00:28:33 +0000 2020," Truth started emerge . Forcing women sit protest & amp ; claim spontaneous , biggest fraud played Islamists .",India,India,78.6677428,22.3511148,0.6,Green
Wed Mar 04 00:28:54 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything need know : https : //t.co/IesM7xO8Nr,"ypsilanti, mi","Ypsilanti, Washtenaw County, Michigan, 48197, United States of America",-83.6171426940706,42.24253,-0.125,Red
Wed Mar 04 00:28:54 +0000 2020, It May Internal Matter n't mean act BJP Government good India 's internal matter # UNHRC # CAA… https : //t.co/lbaM47D1rB,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.09687499999999999,Green
Wed Mar 04 00:29:32 +0000 2020, RT @ PoliticalKida : Just remind reality & amp ; knowledge Anti CAA NRC Protesters 😂✌️ https : //t.co/g1kUYLat4x,Bharat ,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:29:48 +0000 2020, Glad see interventions outside India . Wish governments around world intervened early 1940s… https : //t.co/IOU3aMAKGU,"Washington, DC","Washington, District of Columbia, 20500, United States of America",-77.0365529,38.894893200000006,0.19999999999999998,Green
Wed Mar 04 00:30:05 +0000 2020," BREAKING : 3rd March , 2020 . UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA . @ UN @ UNHumanRights @ UN_Women @ UNinIndia @ unwomenindia CC : @ NrcProtest @ ThePeopleOfIN @ UAH_India @ karwanemohabbat @ ICLU_Ind @ SaketGokhale https : //t.co/3tqlLtTfjT","Noida, India","Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",77.3547609,28.5726442,0.05333333333333334,Green
Wed Mar 04 00:30:17 +0000 2020, Finally done qualification cards . Over 600 signatures & amp ; 481 hours supervised work shift done . I finish 6 months simulator training pass 2 wk exam NRC I 'll charge reactor living . # NuclearEnergy,"Minnesota, USA","Minnesota, United States of America",-94.6113288,45.98965870000001,0.0,Blue
Wed Mar 04 00:30:43 +0000 2020, @ MitaliLive @ ShashiTharoor It 's journey India 's policy assertiveness . Id highly recommend u read Bh… https : //t.co/rYR6LMeUaF,Singapore ,Singapore,103.81949920000001,1.357107,0.16,Green
Wed Mar 04 00:30:49 +0000 2020, UNHRC approaches India ’ Supreme Court CAA : Indian MEA instead reassuring building confidence Indian minorities need worry says ’ internal matter . Haan BC Hitler ka 6 million Jews maarna bhi uska internal matter hi tha .,Kobayashi's Place.,"小林たばこ店, 北浜通, 中央2, 中央, 稚内市, 天塩郡 (Teshio District), 宗谷総合振興局, 北海道, 097-0024, 日本 (Japan)",141.6756259022433,45.41773455,0.0,Blue
Wed Mar 04 00:31:25 +0000 2020, Countries troubled CAA law India declare country secular state arrange 50 % … https : //t.co/czjoGMaIgG,"Ramnagar, Bihar,India ","Ramnagar, Pashchim Champaran, Bihar, 845106, India",84.2936148560828,27.29093925,-0.5,Red
Wed Mar 04 00:31:42 +0000 2020, RT @ eric_weinberger : Comey 's goddam primary vote makes news Holland . https : //t.co/elmrEl5dxE,"Cambridge, Mass.","Cambridge, Middlesex County, Massachusetts, United States of America",-71.1056157,42.3750997,0.4,Green
Wed Mar 04 00:31:42 +0000 2020, RT @ Aakar__Patel : CAA internal matter India Lok Sabha allowed discuss .,"Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.080172099999999,0.0,Blue
Wed Mar 04 00:31:57 +0000 2020, This NRC important,"California, USA","California, United States of America",-118.75599740000001,36.7014631,0.4,Green
Wed Mar 04 00:32:14 +0000 2020, What joke ! ! ! In Baluchistan Pak Army known carried carnages . Bt hey Balochi lives ’ matter bcoz ’ grab eyeballs . UN High commissioner Human Rights ( UNHCR ) lost ’ credibility ex-chief ws spotted taking selfies ISI offcrs frm Pak . https : //t.co/eht5x6aOCO,Bharat,India,78.6677428,22.3511148,0.08,Green
Wed Mar 04 00:32:25 +0000 2020," These do-gooders dont patience read one page CAA , read , dont intelligen… https : //t.co/pcQC6d7Xmo","Vadodara, Gujarat, India","Vadodara, Vadodara Taluka, Vadodara District, Gujarat, 390001, India",73.1942567,22.2973142,0.0,Blue
Wed Mar 04 00:32:30 +0000 2020, Jitendra Pandey ( @ jpandey49 ) Tweeted : Countries troubled CAA law India declare country… https : //t.co/UoVZiq6gXx,"Ramnagar, Bihar,India ","Ramnagar, Pashchim Champaran, Bihar, 845106, India",84.2936148560828,27.29093925,-0.5,Red
Wed Mar 04 00:32:32 +0000 2020, @ pbhushan1 Absurd ! UN human high commissioner either utterly ignorant motivated gentleman ! What understand CAA ? What business meddle internal matters !,India,India,78.6677428,22.3511148,-0.093,Red
Wed Mar 04 00:32:35 +0000 2020, Pour gasoline India ... spare issue.. spare inch & amp ; foreign bodies come light fire ... Thakelis like @ SagarikaGhose pretend hand creating abuse & amp ; fire first place.. THIS IS SOMETHING YOU DESPERATELY WANT.. https : //t.co/NjDko5AJpF,India,India,78.6677428,22.3511148,-0.01874999999999999,Red
Wed Mar 04 00:32:41 +0000 2020," RT @ SwarajyaMag : Those blaming CAA riots giving incomplete , hence , false information . https : //t.co/fhzoB9iOcA",Bharat ,India,78.6677428,22.3511148,-0.4000000000000001,Red
Wed Mar 04 00:32:54 +0000 2020, Please see preface book published 1867 Kashmiris wronged Please help correct wrong . March 9 mark 174 years since British forced 7 year old sign treaty sold Kashmir slavery @ nazir_lord @ tonyashai # KashmirHistoryMonth https : //t.co/sztif5VFvF,Valhalla,"Valhalla, Mount Pleasant, Westchester County, New York, United States of America",-73.77513001810745,41.075469500000004,-0.17500000000000002,Red
Wed Mar 04 00:33:02 +0000 2020, Great job,"california,usa","California, United States of America",-118.75599740000001,36.7014631,0.8,Green
Wed Mar 04 00:33:11 +0000 2020, Today fraud 'Con'gress party blaming Modi Shah trying implement NRC instigating people stage violent protests NRC . Congress willing burn country cause permanent communal scars get back lost power . 2/n,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,-0.18333333333333335,Red
Wed Mar 04 00:33:58 +0000 2020, Pratap Bhanu Mehta first write street pressure must created influence judiciary CAA petitions someone wrote ? Hope happy 50 deaths Delhi thanks street pressure .,"shivamogga,karnataka,india","Shivamogga, Shivamogga taluku, Shimoga district, Karnataka, 577200, India",75.569737,13.9311723,0.4166666666666667,Green
Wed Mar 04 00:34:32 +0000 2020, Ran 4.16 miles Nike⁠ Run Club # noexcuses # nrc # justdoit # nike # nikerunning # pmrundoneson # tuesdaymotivation… https : //t.co/DQ0jZNPG23,United States,United States,-100.4458825,39.7837304,0.0,Blue
Wed Mar 04 00:34:43 +0000 2020," `` NPR NRC '' : - @ AnisPFI , General Secretary , Popular Front India https : //t.co/p22VnBLehi WATCH , SUBSCRIBE👆🏿 , LIKE , COMMENT & amp ; SHARE # NPR # NRC",Manipur,"Manipur, India",93.9229386,24.7208818,0.325,Green
Wed Mar 04 00:35:01 +0000 2020," @ shreesters @ JoeBiden @ PeteButtigieg @ amyklobuchar Thank @ shreesters @ dviyer @ Holi_A_H making Pak ! stani dream Ghazwa e Hind come true We oppose CAA , NRC out-populate capture Delhi . Our desert culture better . # HoliagainstHindutva # aHoliagainstHindutva # Holi2020 # Holi https : //t.co/uf5Tgb01ZZ","Bahawalpur, Pakistan ","بہاولپور, Bahāwalpur District, پنجاب, 63100, پاکستان",71.6638747,29.394644,0.425,Green
Wed Mar 04 00:35:07 +0000 2020," @ sagarikaghose @ miks_eu @ UN Miks , notice conversation steered towards NRC spoke CAA . The govt.p… https : //t.co/0dAwocuM1P",India,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:35:08 +0000 2020, 3 deaths night curfew Meghalaya “ precautionary measure ” . A state curfew one talking “ Northeastern ” state Meghalaya .,Pearl City,"Pearl City, Stephenson County, Illinois, United States of America",-89.8259532,42.265297,0.0,Blue
Wed Mar 04 00:35:15 +0000 2020, @ MEAIndia withdraw UN,भारत,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:35:22 +0000 2020, Complete absolute solution,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.15000000000000002,Green
Wed Mar 04 00:36:32 +0000 2020, RT @ Non_MSM_News : This Muslims feel US . 😠👇 https : //t.co/IliGwCB13r,State of SC,"South Carolina, United States of America",-80.4363743,33.687438799999995,0.0,Blue
Wed Mar 04 00:36:36 +0000 2020," From shaming patients asking full form CAA , doctors failed Delhi violence victims https : //t.co/WQdqxPiSpT","Brooklyn, NY","Brooklyn, Kings County, New York, United States of America",-73.9495823,40.6501038,-0.07500000000000001,Red
Wed Mar 04 00:36:57 +0000 2020, RT @ Aakar__Patel : “ CAA affect Indian ” False . These two men would automatically come Hindu CAA .,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,-0.4000000000000001,Red
