Wed Mar 04 18:17:09 +0000 2020, Pic 1 - A 82 yr old woman never taken part protests protested CAA Pic 2 - Women break fast long day protest Women fighting chilling weather & amp ; protesting Kudos Spirit 🙏❤️👏 # ShaheenBaghProtests # WomenofShaheenBagh https : //t.co/DASAGB5CcK,"Ramgarh, Jharkhand, India"
Wed Mar 04 18:17:12 +0000 2020," @ Shamwoo @ Shaheenbaghoff1 @ narendramodi @ AmitShah Amulya Leona , chanted Pakistan Zindabad Owaisi 's anti-CAA… https : //t.co/pUY9RmdHI5","मुंबई, भारत"
Wed Mar 04 18:17:13 +0000 2020, RT @ SalluBhaijan2 : India reject CAA Say CAA COPY PASTE SAY NO TO CAA,
Wed Mar 04 18:17:25 +0000 2020," They 're saying much CAA either , part country . Why ? What going happen 11-12 lakh Bengali Hindus left Assam NRC promised CAA would rescue ? Are rescued promised , also jumla like NRC ?",Philadelphia-Kolkata-Silchar
Wed Mar 04 18:17:25 +0000 2020, RT @ iScrew : CAA Indian ’ internal matter according GOI . CAA designed meddle countries ’ internal matter btw 😂,
Wed Mar 04 18:17:26 +0000 2020," @ thewire_in @ svaradarajan It 's result letting terrorist take streets , villages cities . In 90… https : //t.co/4aqNjq8MgU",Sand Dunes & Buraq's Back
Wed Mar 04 18:17:28 +0000 2020, Do whatever CAA going back . The recent unveiling internal enemies hasten enactment tough… https : //t.co/ajsty7XxhF," Hardoi (UP), Gurugram (HR)"
Wed Mar 04 18:17:28 +0000 2020," Law people , people . By people means majority people support Act . Why government cancel & amp ; point trending `` SAY NO TO CAA '' ?",
Wed Mar 04 18:17:28 +0000 2020," Students-youth , banner Young India Against CAA/NRC/NPR , marching Peace & amp ; Justice detained different areas Delhi . Not surprised shameful conduct Delhi Police . The students-youth gather Jantar Mantar continue protest . Join https : //t.co/2KxDdjFQXq",
Wed Mar 04 18:17:30 +0000 2020," A Polish student , asked authorities leave India allegedly participating anti- # CAA rally , moved Calcutta High Court seeking restraining order Union government recall directive . https : //t.co/5cMUQdhoLO",India
Wed Mar 04 18:17:31 +0000 2020, RT @ RajputRayana : Rejected Muslims Say CAA # DelhiRiots2020 https : //t.co/EV5tVlgo6D,
Wed Mar 04 18:17:34 +0000 2020, RT @ PratikChaubey : Instead SAY NO TO CAA It SAY YES TO PROPAGANDA 😅😅😅 https : //t.co/nJTURnzGcM,
Wed Mar 04 18:17:49 +0000 2020," If Hindu n't flinch saying Jai shree ram , Muslim freedom secular demo… https : //t.co/vXWsUVAFvs","Framingham, MA"
Wed Mar 04 18:17:54 +0000 2020, We grateful @ KSRelief_EN continued support @ NRC_Norway assistance & amp ; protection vulnerable displaced . This time protecting women children Somaliland Jubaland . https : //t.co/JF57g0bP83,日本 広島
Wed Mar 04 18:18:03 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav",
Wed Mar 04 18:18:03 +0000 2020, @ RepEliotEngel please consider HR 745 condemns atrocities Indian occupied Kashmir & amp ; includes potenti… https : //t.co/owRuyXGiSQ,
Wed Mar 04 18:18:07 +0000 2020, @ RituRathaur @ narendramodi Why NRC ? Illegals required deported immediately . NRC required . Even i… https : //t.co/58gL3LobJr,
Wed Mar 04 18:18:14 +0000 2020," NRC affect Bangladesh , entirely internal process , India ’ foreign secretary tells Dhaka In October , Bangladesh PM Sheikh Hasina said satisfied Modi ’ assurance country concerned NRC Assam . https : //t.co/QsSsv4maeZ",
Wed Mar 04 18:18:34 +0000 2020, . @ mbachelet asked India 's Supreme Court allow UN act third party reviewing # CAA legislation The legislation plunging country sectarian violence We already witnessed horrific anti-Muslim pogroms Delhi # HRC43 https : //t.co/Ll4lgUy0au https : //t.co/SndiCJjYWT,
Wed Mar 04 18:18:34 +0000 2020, @ fayedsouza So grandfather farmer robots working fields . My mother homemaker a… https : //t.co/pWCmmeMiv7,"Kerala, India"
Wed Mar 04 18:18:45 +0000 2020," In ironic way , I actually happy AAP Delhi election . It fun watch liberals squirm , moan , whine cry Kejriwal refuses give open support anti-CAA crowd . https : //t.co/il9O7q4a8h",
Wed Mar 04 18:18:50 +0000 2020, @ ndtv @ OnReality_Check https : //t.co/SMyNbLCjnq # NDTV much partiality ? # India # Hindu # BharatMataKiJai… https : //t.co/4PYTHQZPAb,"🇮🇳 Bengaluru, India 🇮🇳"
Wed Mar 04 18:18:53 +0000 2020, @ NabiyaKhan11 😂 brutally supress ? How many people lost citizenship due CAA ? Which clause CAA India… https : //t.co/FpCG7eXAhR,
Wed Mar 04 18:18:55 +0000 2020, RT @ IamManisharyan : @ JethmalaniM He another Zakir Naik Long live CAA/NRC see clearly many snakes in…,Bhubaneswar
Wed Mar 04 18:19:01 +0000 2020, @ JaiVaisnavi 2023 difficult host . There lots social unrest run GE2024 . And NRC wgrh bhi possible hai .,Bharat
Wed Mar 04 18:19:11 +0000 2020, @ NabiyaKhan11 Icon free biryani # ShaheenBaghProtests # CAA," Himachal Pradesh ,India"
Wed Mar 04 18:19:14 +0000 2020, Rep. Jayapal introduced H.Res.745 last December hold Indian Govt accountable actions yet been… https : //t.co/HHiwR2dUpg,
Wed Mar 04 18:19:17 +0000 2020," The CAB , CAA seen “ friends ” Pakistan way , CAA amended include Muslims , name “ persons Wahabhi persecution ” Pak & amp ; BDesh send across 10 miliions Muslims India . Hence Govt must remain firm yield .",
Wed Mar 04 18:19:28 +0000 2020," Regret @ MamataOfficial alleged PM Modi shifting focus # CoronaAlert divert # CAA fallout . In fact , Gov already late started checking Italians/Italy returnees day late . They let virus slip . Scampering cover lapse .","Andhra Pradesh, India"
Wed Mar 04 18:19:29 +0000 2020," 2 Killed , 16 Hurt Meghalaya Violence Over CAA , Inner Line Permit The curfew eased day , even mobile internet restrictions continued . https : //t.co/WJUfhh8E9b",
Wed Mar 04 18:19:29 +0000 2020," Given opposition several state Chief Ministers National Population Register enumeration process , necessary separate collection data Census operation announced NPR enumeration . https : //t.co/cw5iQalZeQ https : //t.co/zEL8mUvDXd",KOLKATA
Wed Mar 04 18:19:32 +0000 2020," India defends CAA UN rights chief approaches Supreme Court FUK OFF ! Every country right form citizenship law ! What rights persecuted minorities Pakistan , Bangladesh & amp ; Afghanistan ? Did U file law suits ? https : //t.co/dWGZMbnTlt",
Wed Mar 04 18:19:33 +0000 2020," @ SalmanNizami_ Sorry , anti CAA , hooligans , Hindu killers , Hindu haters basically… https : //t.co/BiL0Q7g0ML",India
Wed Mar 04 18:19:38 +0000 2020, Ignorance brings insecurity bigotry discriminatory law height insecurity . Hence Modi Amit Shah brought discriminatory CAA-NPR . We fuel fear resistance fight crush arrogance . # SayNoToNPR,"Hyderabad, India"
Wed Mar 04 18:19:43 +0000 2020," Government India order # UNHRC wind offices country . UNHCR presence India sufferance GOI , It ’ action subversive India ’ sovereignty insult Parliament . Time take action https : //t.co/w0QHoVMoxS","New Delhi, London"
Wed Mar 04 18:19:48 +0000 2020, @ thewire_in @ bombaywallah Congratulations Organisers protest succeed one step ahead agenda . UNHRC… https : //t.co/BxhjjXpS34,"Nanded, India"
Wed Mar 04 18:19:48 +0000 2020, @ RepEliotEngel The Indian Govt ’ complicity allowing ongoing violence nothing short pogrom . US cong… https : //t.co/s2i3y6i9GV,
Wed Mar 04 18:19:49 +0000 2020," The priorities make money fight elections , https : //t.co/r9cB0VxXtB country",சிங்கார  chennai 
Wed Mar 04 18:19:50 +0000 2020," Unfortunate act , CAA , caused fatal cleavage Hindus & amp ; Muslims , causing loss large quantity man… https : //t.co/ScEEK1JFpo",Opp. Cement Shop - Priya Nagar
Wed Mar 04 18:19:54 +0000 2020, # WomenofShaheenBagh # WomenofShaheenBagh SAY NO TO CAA # NO_CAA_NO_NPR_NO_NRC,
Wed Mar 04 18:19:56 +0000 2020," @ gamizhthan It raid CAA connection haters , connected IT raid dilute CAA protests .😀",
Wed Mar 04 18:19:56 +0000 2020," UNHRC CAA ! It ud immense good 4 UNHRC 2 stop interfering internal matters . India breathes , lives , val… https : //t.co/UiqL6vNV0k",
Wed Mar 04 18:20:08 +0000 2020, The Maharashtra BJP suspended chairperson party-ruled municipal council deputy head another local body recently passed resolutions Citizenship Amendment Act . https : //t.co/VnWftuC8wf,
Wed Mar 04 18:20:17 +0000 2020, This german student visa cancelling dumbest uselessly punitive stance govern… https : //t.co/euHbfzu6zb,"St Louis, MO"
Wed Mar 04 18:20:22 +0000 2020, Last week : 1 . # KapilMishra trumped everyone 2 . Women led # CAAProtest planned diminish # TripleTalaq 3 . # Riots… https : //t.co/9GcBx64ZnK,India
Wed Mar 04 18:20:39 +0000 2020, @ indscribe Congratulations Organisers protest succeed one step ahead agenda . UNHRC WANTS TO INTER… https : //t.co/wISqtjg29d,"Nanded, India"
Wed Mar 04 18:20:50 +0000 2020, Muslim women forced & amp ; threatened men raise anti India slogans . @ RanaAyyub @ thewire_in… https : //t.co/1P57LOL42p,"Bangalore, India"
Wed Mar 04 18:20:51 +0000 2020, @ sardanarohit And sir even look like anti pro caa clear ye log police pr fek rhe hai bas..,India
Wed Mar 04 18:20:52 +0000 2020, There poll going CAA n NRC https : //t.co/2pSWX95l0a vote No it.. Do support CAA n NRC 💯 # CAAProtest,madurai
Wed Mar 04 18:20:57 +0000 2020, India signatory United Nations `` Convention Relating Status Refugees '' : right decide fast-track . # UNHCR angry mullah targets conversion & amp ; kanizes escape mullah infested lands UN/UNHCR never nosed protect non-Muslims .,"Kota, India"
Wed Mar 04 18:20:58 +0000 2020, @ TanDhesi @ svaradarajan Congratulations Organisers protest succeed one step ahead agenda . UNHRC W… https : //t.co/Y6orjnzsSq,"Nanded, India"
Wed Mar 04 18:21:08 +0000 2020, Bhau love♥️ Actually people learn bhau secular . # CAA_NRC_Protests # CAAProtests # CAA # NPR… https : //t.co/pHUlibm4To,"Hyderabad, India"
Wed Mar 04 18:21:14 +0000 2020," Though industry largely depends Muslim artisans , labour , Islamic sartorial crafts techniques , issues surrounding CAA NRC met marked silence . https : //t.co/NmAC1FbEVe",Kolkata
Wed Mar 04 18:21:16 +0000 2020," RT @ DostKhan_Jammu : Dear Hindus , Shia Iran Is Also Against # CAA And Underline And Spread It .",INDIA/ BHARAT.
Wed Mar 04 18:21:18 +0000 2020, RT @ iMac_too : Learn master . Inner line permit becomes CAA . Not nothing I call vicious,
Wed Mar 04 18:21:21 +0000 2020, Notice recover 70 Lakhs 16 people Compensate Damage During Protest CAA https : //t.co/sjjytNCN9f,
Wed Mar 04 18:21:24 +0000 2020, Who set buses fire outside Jamia Militia ? Who wrecked havoc New Friends colony ? Who pelted stones Kan… https : //t.co/VPqKR4i2bR,Narendra Modi - Amit Shah Era
Wed Mar 04 18:21:28 +0000 2020, PM India # Modi : - supports Hindu nationalism - revoked # Kashmir 's autonomy - helped pass # CAA So weapons manufacturers @ Boeing & amp ; @ Raytheon reportedly vying sell # India $ 15 billion weapons ? Do n't approve weapons sales India ! https : //t.co/kCOoDnjdMc,
Wed Mar 04 18:21:28 +0000 2020, SAY NO TO CAA . # WomenofShaheenBagh # SheInspiresUs # CAA_NRC_Protests # CAA_NRC_NPR # CAA_NRC_Protests… https : //t.co/99ibthogwR,"Siwan, India"
Wed Mar 04 18:21:28 +0000 2020, @ DrJwalaG @ SupremeCourtIND @ SCofInd @ _YogendraYadav @ tavleen_singh .. looks like suoreme court judges spending… https : //t.co/bndQdTGU0h,"Trivandrum, India"
Wed Mar 04 18:21:28 +0000 2020," In wake # CoronavirusOutbreak Telangana , Home Minister Amit Shah cancelled visit Hyderabad prevent massing crowds public meeting . # CoronaAlert # coronavirusindia # coronavirus https : //t.co/3zvyqQZT5x",
Wed Mar 04 18:21:33 +0000 2020, # Bharatiya_janata_party # Telangana Legal legislative department invites `` A talk # constitutional and… https : //t.co/uzay9AEFon,Telangana
Wed Mar 04 18:21:51 +0000 2020, @ AbdulHamidAhmad Ask Muslims India . You get All answers looking . If know meaning CAA . Kindly share 🙏,Dubai. United Arab Emirates
Wed Mar 04 18:21:54 +0000 2020, @ annavetticad Congratulations Organisers protest succeed one step ahead agenda . UNHRC WANTS TO IN… https : //t.co/U6un8do3nY,"Nanded, India"
Wed Mar 04 18:21:56 +0000 2020, SAY NO TO CAA salute Shaheen bagh women # WomenofShaheenBagh # SheInspiresUs https : //t.co/I6r6MZRTC1,"Siwan, India"
Wed Mar 04 18:22:00 +0000 2020, Corona Virus desh minorities k wajah se faila hai.. isiliye NRC zaroori hai ... '' Would n't surprised hear s… https : //t.co/ZrFVNZxx8v,
Wed Mar 04 18:22:05 +0000 2020," RT @ Veteran__007 : Haven ’ yet ? # Article370 , # ayodhyaverdict , # CAA Interest # populationcontrollaw","Mangalore, India"
Wed Mar 04 18:22:06 +0000 2020, Trial # HarshMander without trial accomplices like # Bengal media grp @ MyAnandaBazar would grossly u… https : //t.co/ToiILlkspk,"Raheja  Vihar, Powai, Mumbai"
Wed Mar 04 18:22:07 +0000 2020, |￣￣￣￣￣￣￣￣￣￣￣￣| | # WomenofShaheenBagh | |__________________________| \ ( •◡• ) / \… https : //t.co/5DNizTnw4s,"Siwan, India"
Wed Mar 04 18:22:08 +0000 2020, The world ’ largest democracy adopts jungle law - India 's Muslims Accuse Police Targeted Killings Citizen… https : //t.co/YkHK8Bev2L,UK
Wed Mar 04 18:22:24 +0000 2020," Who set buses fire outside Jamia Militia ? Who wrecked havoc New Friends colony ? Who pelted stones Kanpur , Lucknow Bijnore ? Who set police vans fire ? Sabki memory apne jaisi samjhi hai kya ?",
Wed Mar 04 18:22:28 +0000 2020, NRC excited announce 5th annual Chili Cookoff April 22 12-2 ! Join us day spicy competiti… https : //t.co/QDvBEaCN2o,"Poughkeepsie, NY"
Wed Mar 04 18:22:28 +0000 2020, As expected https : //t.co/mCeaheWPXn,kolkata
Wed Mar 04 18:22:28 +0000 2020, RT @ ARanganathan72 : On CAA NRC . Do read . Thanks . https : //t.co/48th2qPKGt,"Sitamarhi, Bihar, India"
Wed Mar 04 18:22:29 +0000 2020, RT @ Eastern_Mirror : UN rights chief moves SC CAA ; India criticises move https : //t.co/ZEjeEldh1z https : //t.co/gAsxvh6fn9,
Wed Mar 04 18:22:31 +0000 2020, BRILLIANT DEFINITIVE piece CAA NRC @ KartikeyaTanna . Very glad also wonderful suggestions @ mumbaikerr @ UnabashedCritic - see tweet - incorporated Kartikeya . A must-read . The last stop matter . https : //t.co/lxWjLKOphH https : //t.co/zOdM1gtetm,"Sitamarhi, Bihar, India"
Wed Mar 04 18:22:34 +0000 2020, # Postdoctoral Senior # researcher opportunities available @ theNASEM # NRC # Research Associateship Programs . Apply today conduct independent # research federal laboratories affiliated institutions . https : //t.co/ifrYESxv5W,George Mason University
Wed Mar 04 18:22:35 +0000 2020," Understand Congress psyche . They go ANY length . For CAA become proverbial Big Tree , want make fall ; want earth shake . My view @ TimesNow , @ navikakumar . # StopIncitingMuslims https : //t.co/45rpKb51hi","Sitamarhi, Bihar, India"
Wed Mar 04 18:22:36 +0000 2020, @ mahendermanral @ DelhiPolice @ IndianExpress @ ieDelhi Peaceful womens dangerous men . Bring NRC,Delhi
Wed Mar 04 18:22:37 +0000 2020, Can @ BJP4India @ AmitShah @ narendramodi Will answer NPR NRC dehlites ppl ( whose evrythng got burnt n l… https : //t.co/9TVHnH2ygT,"Pune, India"
Wed Mar 04 18:22:37 +0000 2020," RT @ amitsinghjnu : Speaking # CAA , tomorrow @ 3:00 PM # JNU https : //t.co/yNWML57Wkb",UP/NewDelhi
Wed Mar 04 18:22:38 +0000 2020," When UNHRC reached SC CAA , India said internal matter OIC & amp ; GCC also CAA Except exception , whole world CAA The whole world Indian media support Modi Govt every wrong steps # IslamoPhobicIndianMedia",mumbai
Wed Mar 04 18:22:43 +0000 2020, # CitizenshipAmendmentAct `` internal matter '' : India UN Rights chief goes Supreme Court . Read : https : //t.co/Kvbm73CU7M https : //t.co/Ia4h6PsXCt,
Wed Mar 04 18:22:45 +0000 2020, Important announcements made Quetta airport ’ upgradation plan Major progress made Civil Aviation Author… https : //t.co/nd9QromQjy,
Wed Mar 04 18:22:45 +0000 2020," Anti-CAA riots India establishing Sharia , Nothing Else ! In 2017 , SP leader Mavia Ali said , '' We 're Muslims first , Indians later - If law clashes Islam , wo n't follow , Constitution , Parliament . We loyal country . '' # Jihad https : //t.co/3T9EirFAri",Bharat 
Wed Mar 04 18:22:52 +0000 2020, RT @ RaafidShahab : # WomenofShaheenBagh Real Heroes Anti CAA NRC NPR Movement,
Wed Mar 04 18:22:54 +0000 2020, Urgent : anyone concerned India & amp ; Kashmir tag @ RepEliotEngel . @ HouseForeign marking legislation… https : //t.co/r2qh6Az0Nt,
Wed Mar 04 18:22:54 +0000 2020, Deoband Protest time No NRC NPR CAA https : //t.co/NWLAx2Cwm2,
Wed Mar 04 18:22:59 +0000 2020, United Nations Commissioner Of Human Rights Files Intervention Application In SC On CAA : Reports Thank much @ AmitShah @ narendramodi bringing laurels Country . Indeed thankful .,⚖️Restore Kashmir's Statehood☮
Wed Mar 04 18:23:00 +0000 2020, This Muslim rioters 6th-8th grade girl students # Karavalnagar # DelhiRiots Did report side # DelhiRiotTruth dear @ washingtonpost @ nytimes @ WSJ @ guardian @ Telegraph https : //t.co/840fM23JGs,Bharat 
Wed Mar 04 18:23:07 +0000 2020," Who set buses fire outside Jamia Militia ? Who wrecked havoc New Friends colony ? Who pelted stones Kanpur , Lucknow Bijnore ? Who set police vans fire ? Sabki memory apne jaisi samjhi hai kya ? https : //t.co/sjD99DtnJA",Cosmos
Wed Mar 04 18:23:09 +0000 2020, @ NabiyaKhan11 All uneducated people seating right place..they diserve ... knew it.. government a… https : //t.co/T6Z1j5xs5r,
Wed Mar 04 18:23:10 +0000 2020, RT @ ReelnRealRupa : As expected https : //t.co/mCeaheWPXn,"शांतिनिकेतन, भारत"
Wed Mar 04 18:23:11 +0000 2020, Listen Maulana Tauqir Raza saying If CAA Abrogated every street India Soaked Blood . Western media b shocked note amount Islamic # HateSpeech Indian Ppl & amp ; Govt tolerating @ cnni @ BBCWorld @ WSJ @ nytimes @ POTUS https : //t.co/FXZZUe9xKp,Bharat 
Wed Mar 04 18:23:11 +0000 2020, @ vasanthcse2005 Because I saw retweeted tweets says CAA NCR . NCR tool find… https : //t.co/EZW0jA1ONL,"@ N 19.9915533,E73.6633947"
